evaluation_scope,topology,p,gamma,alpha_schedule,contrast,left,right,paired_seeds,precision_delta_mean,precision_delta_lo95,precision_delta_hi95,precision_delta_halfwidth95,precision_paired_n,recall_delta_mean,recall_delta_lo95,recall_delta_hi95,recall_delta_halfwidth95,recall_paired_n,f1_delta_mean,f1_delta_lo95,f1_delta_hi95,f1_delta_halfwidth95,f1_paired_n,exact_recovery_delta_mean,exact_recovery_delta_lo95,exact_recovery_delta_hi95,exact_recovery_delta_halfwidth95,exact_recovery_paired_n,fp_delta_mean,fp_delta_lo95,fp_delta_hi95,fp_delta_halfwidth95,fp_paired_n,fn_delta_mean,fn_delta_lo95,fn_delta_hi95,fn_delta_halfwidth95,fn_paired_n,trace_ci_tests_delta_mean,trace_ci_tests_delta_lo95,trace_ci_tests_delta_hi95,trace_ci_tests_delta_halfwidth95,trace_ci_tests_paired_n,trace_ci_n_eff_min_delta_mean,trace_ci_n_eff_min_delta_lo95,trace_ci_n_eff_min_delta_hi95,trace_ci_n_eff_min_delta_halfwidth95,trace_ci_n_eff_min_paired_n,trace_ci_n_eff_median_delta_mean,trace_ci_n_eff_median_delta_lo95,trace_ci_n_eff_median_delta_hi95,trace_ci_n_eff_median_delta_halfwidth95,trace_ci_n_eff_median_paired_n,trace_ci_effective_fraction_mean_delta_mean,trace_ci_effective_fraction_mean_delta_lo95,trace_ci_effective_fraction_mean_delta_hi95,trace_ci_effective_fraction_mean_delta_halfwidth95,trace_ci_effective_fraction_mean_paired_n,runtime_seconds_delta_mean,runtime_seconds_delta_lo95,runtime_seconds_delta_hi95,runtime_seconds_delta_halfwidth95,runtime_seconds_paired_n,missingness_mode,missing_rate_target
global_whole_skeleton,small_world_k2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0076923076923076875,-0.017312028304832007,0.0019274129202166302,0.009619720612524318,10,0.0,0.0,0.0,0.0,10,-0.0039215686274509665,-0.008825420706285947,0.000982283451384014,0.00490385207883498,10,-0.2,-0.5016209550397607,0.10162095503976065,0.30162095503976066,10,0.4,-0.10018176838777082,0.9001817683877709,0.5001817683877708,10,0.0,0.0,0.0,0.0,10,282.2,229.00236559443934,335.39763440556067,53.19763440556065,10,-6.8,-18.910935844802193,5.310935844802192,12.110935844802192,10,-13.6,-20.0267208618136,-7.173279138186397,6.426720861813602,10,-0.0126919706423956,-0.014545334871399153,-0.010838606413392049,0.0018533642290035515,10,1.759382465100316,-0.24663930070596862,3.7654042309066007,2.0060217658062847,10,self_masking_gaussian_preserving,0.3
global_whole_skeleton,small_world_k2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0019607843137254832,-0.006396386593721947,0.0024748179662709806,0.004435602279996464,10,0.0,0.0,0.0,0.0,10,-0.000990099009901002,-0.003229858577027965,0.001249660557225961,0.002239759567126963,10,-0.1,-0.3262157162798205,0.12621571627982048,0.22621571627982048,10,0.1,-0.12621571627982048,0.3262157162798205,0.22621571627982048,10,0.0,0.0,0.0,0.0,10,292.7,266.3447094132252,319.0552905867748,26.355290586774803,10,-15.4,-35.08408948899683,4.284089488996829,19.68408948899683,10,-13.9,-17.980949355851806,-9.819050644148197,4.0809493558518035,10,-0.0131973746028056,-0.014265215894461688,-0.012129533311149512,0.0010678412916560877,10,2.164269119299752,0.3962865656951773,3.9322516729043264,1.7679825536045746,10,self_masking_logistic_population,0.3
global_whole_skeleton,small_world_k2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.11307431070575813,-0.1332073545025217,-0.09294126690899457,0.02013304379676356,10,0.0,0.0,0.0,0.0,10,-0.06178849026025537,-0.07306497053268875,-0.05051200998782199,0.011276480272433378,10,-0.1,-0.3262157162798205,0.12621571627982048,0.22621571627982048,10,13.6,11.027365972827784,16.172634027172215,2.572634027172215,10,0.0,0.0,0.0,0.0,10,2587.4,2359.5098986920875,2815.2901013079127,227.8901013079127,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,17.311669869499838,11.76293514988756,22.860404589112115,5.548734719612277,10,complete,0.0
global_whole_skeleton,small_world_k2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.008891477383032498,-0.012882196234592521,-0.004900758531472475,0.003990718851560023,10,0.0,0.0,0.0,0.0,10,-0.004472686074577603,-0.0064853624417845705,-0.0024600097073706356,0.0020126763672069672,10,-0.8,-1.1016209550397607,-0.4983790449602394,0.30162095503976066,10,0.9,0.4939303619563957,1.3060696380436043,0.4060696380436043,10,0.0,0.0,0.0,0.0,10,1560.3,1474.3346875587777,1646.2653124412222,85.96531244122222,10,-33.8,-99.95648444538897,32.35648444538897,66.15648444538897,10,-17.35,-19.212753608854026,-15.487246391145975,1.8627536088540257,10,-0.02145820660980522,-0.022491955279004716,-0.020424457940605725,0.0010337486691994937,10,10.8818422835996,7.993022310789588,13.770662256409612,2.8888199728100123,10,self_masking_gaussian_preserving,0.3
global_whole_skeleton,small_world_k2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.008833236264802934,-0.014009404712981881,-0.003657067816623988,0.005176168448178946,10,0.0,0.0,0.0,0.0,10,-0.004457908477414951,-0.007071258939227658,-0.0018445580156022448,0.0026133504618127065,10,-0.5,-0.8770261937997008,-0.12297380620029918,0.3770261937997008,10,0.9,0.3721633286804189,1.4278366713195811,0.5278366713195811,10,0.0,0.0,0.0,0.0,10,1473.7,1363.3648191037282,1584.0351808962719,110.33518089627188,10,-3.2,-10.438902920954256,4.038902920954255,7.2389029209542555,10,-18.05,-20.13185384026596,-15.968146159734042,2.0818538402659588,10,-0.020653092041817443,-0.021431081123150383,-0.019875102960484503,0.0007779890813329396,10,11.659600254399994,7.018875396488018,16.30032511231197,4.640724857911976,10,self_masking_logistic_population,0.3
target_restriction_of_global,er_expected_degree_2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0375,-0.06844397808571395,-0.006556021914286038,0.03094397808571396,10,0.0050000000000000044,-0.002540523875994018,0.012540523875994027,0.0075405238759940225,10,-0.022571428571428596,-0.04111515404729919,-0.004027703095557996,0.0185437254758706,10,-0.06,-0.1291100428827288,0.009110042882728792,0.06911004288272879,10,0.1,0.02459476124005984,0.17540523875994019,0.07540523875994017,10,-0.02,-0.05016209550397606,0.010162095503976062,0.030162095503976062,10,755.1,567.7276313730442,942.4723686269558,187.37236862695573,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,2.8541192550500076,-2.5424862323938635,8.25072474249388,5.396605487443871,10,complete,0.0
target_restriction_of_global,er_expected_degree_2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0014285714285714236,-0.004660224518283133,0.001803081661140286,0.0032316530897117095,10,0.005095238095238108,-0.003143188758228748,0.013333664948704964,0.008238426853466856,10,0.002479797979797993,-0.0032749306936303954,0.008234526653226382,0.005754728673428388,10,1.1102230246251566e-17,-0.03372224794536563,0.03372224794536566,0.033722247945365644,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,-0.03,-0.07828291119331837,0.018282911193318374,0.04828291119331837,10,523.5,398.6264430044345,648.3735569955654,124.87355699556547,10,0.0,0.0,0.0,0.0,10,-5.3,-8.83762293375203,-1.7623770662479696,3.53762293375203,10,-0.007067830837639627,-0.00920450725224885,-0.004931154423030404,0.0021366764146092225,10,1.8565337530598611,-4.0841322436986225,7.797199749818345,5.940665996758484,10,self_masking_gaussian_preserving,0.3
target_restriction_of_global,er_expected_degree_2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,0.0,0.0,0.0,0.0,10,0.008095238095238077,-0.006516853668369373,0.022707329858845528,0.01461209176360745,10,0.005139860139860142,-0.004423248053456003,0.014702968333176287,0.009563108193316145,10,0.019999999999999997,-0.010162095503976058,0.05016209550397605,0.030162095503976055,10,0.0,0.0,0.0,0.0,10,-0.029999999999999992,-0.07828291119331834,0.018282911193318367,0.04828291119331836,10,586.7,426.6979545442456,746.7020454557545,160.00204545575446,10,0.0,0.0,0.0,0.0,10,-11.15,-18.453124864866336,-3.846875135133666,7.3031248648663345,10,-0.008072988818418753,-0.01022813994768728,-0.005917837689150225,0.002155151129268528,10,4.381784219340099,0.8523551013626753,7.9112133373175215,3.5294291179774233,10,self_masking_logistic_population,0.3
target_restriction_of_global,er_expected_degree_2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.08649999999999998,-0.12692159230831462,-0.04607840769168535,0.04042159230831463,10,0.0,0.0,0.0,0.0,10,-0.05911904761904763,-0.08682749933402849,-0.031410595904066765,0.02770845171498086,10,-0.18,-0.27418111302491593,-0.08581888697508404,0.09418111302491596,10,0.25,0.12724916462208705,0.372750835377913,0.12275083537791295,10,0.0,0.0,0.0,0.0,10,3620.2,3016.834739561152,4223.565260438848,603.3652604388477,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,28.172508909960175,11.972350477110957,44.37266734280939,16.200158432849218,10,complete,0.0
target_restriction_of_global,er_expected_degree_2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0050000000000000044,-0.016310785813991036,0.006310785813991028,0.011310785813991033,10,0.006607142857142856,6.437538402659284e-05,0.01314991033025912,0.006542767473116263,10,0.00039560439560437644,-0.0070584629431641845,0.007849671734372936,0.007454067338768561,10,0.019999999999999997,-0.010162095503976058,0.05016209550397605,0.030162095503976055,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,-0.04,-0.07694087177891798,-0.003059128221082015,0.036940871778917986,10,2263.7,1837.7805258079334,2689.6194741920663,425.91947419206633,10,-1.9,-6.198098609316588,2.398098609316589,4.298098609316589,10,-201.1,-415.21063604391213,13.010636043912172,214.11063604391217,10,-0.01237649052091524,-0.01490170294144596,-0.00985127810038452,0.0025252124205307207,10,18.854564495369857,7.136633384550084,30.57249560618963,11.717931110819773,10,self_masking_gaussian_preserving,0.3
target_restriction_of_global,er_expected_degree_2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.015000000000000013,-0.03227751072068222,0.002277510720682191,0.017277510720682204,10,0.0,0.0,0.0,0.0,10,-0.010000000000000031,-0.02151834048045486,0.0015183404804547992,0.01151834048045483,10,-0.029999999999999992,-0.06455502144136437,0.004555021441364382,0.034555021441364374,10,0.030000000000000006,-0.004555021441364382,0.0645550214413644,0.03455502144136439,10,0.0,0.0,0.0,0.0,10,2369.9,1832.1495659429343,2907.650434057066,537.7504340570658,10,0.0,0.0,0.0,0.0,10,-204.7,-400.54732241163595,-8.852677588364003,195.847322411636,10,-0.013048872527459338,-0.015030166960288284,-0.011067578094630392,0.001981294432828945,10,17.017156940129933,6.230043837712831,27.804270042547035,10.787113102417102,10,self_masking_logistic_population,0.3
target_restriction_of_global,random_regular_d2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.019999999999999997,-0.04010806366931738,0.00010806366931738476,0.02010806366931738,10,0.0,0.0,0.0,0.0,10,-0.01200000000000001,-0.02406483820159045,6.483820159042947e-05,0.01206483820159044,10,-0.06,-0.12032419100795211,0.0003241910079521196,0.06032419100795212,10,0.06,-0.00032419100795214734,0.12032419100795214,0.060324191007952145,10,0.0,0.0,0.0,0.0,10,374.7,314.542827164177,434.85717283582295,60.15717283582295,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,2.3576922060895003,0.509354990197904,4.206029421981096,1.8483372158915963,10,complete,0.0
target_restriction_of_global,random_regular_d2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,274.3,245.89503572342016,302.70496427657986,28.404964276579836,10,-65.2,-129.16284657943487,-1.2371534205651287,63.962846579434874,10,-10.25,-13.53359296335906,-6.966407036640939,3.283592963359061,10,-0.013950163085385608,-0.014948889376779791,-0.012951436793991425,0.0009987262913941836,10,1.7633910330302887,0.02297564017417053,3.503806425886407,1.7404153928561181,10,self_masking_gaussian_preserving,0.3
target_restriction_of_global,random_regular_d2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,291.9,250.23364141833406,333.5663585816659,41.66635858166593,10,-63.2,-133.9892558146577,7.58925581465769,70.7892558146577,10,-11.9,-15.25023362827783,-8.549766371722171,3.3502336282778296,10,-0.01444781982761158,-0.01624784002796726,-0.012647799627255901,0.0018000202003556785,10,1.8745092709799884,0.72637917670899,3.0226393652509866,1.1481300942709984,10,self_masking_logistic_population,0.3
target_restriction_of_global,random_regular_d2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.07999999999999997,-0.11016209550397604,-0.049837904496023905,0.030162095503976073,10,0.0,0.0,0.0,0.0,10,-0.04800000000000002,-0.06609725730238565,-0.02990274269761439,0.018097257302385632,10,-0.24,-0.3304862865119282,-0.1495137134880718,0.0904862865119282,10,0.24,0.1495137134880718,0.3304862865119282,0.09048628651192818,10,0.0,0.0,0.0,0.0,10,2296.2,2154.794045329436,2437.6059546705637,141.4059546705639,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,15.669678069989947,10.450196524916429,20.889159615063466,5.21948154507352,10,complete,0.0
target_restriction_of_global,random_regular_d2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0033333333333333214,-0.010873857209327311,0.004207190542660669,0.00754052387599399,10,0.0,0.0,0.0,0.0,10,-0.002000000000000013,-0.0065243143255964515,0.0025243143255964254,0.0045243143255964385,10,-0.009999999999999998,-0.03262157162798204,0.012621571627982043,0.02262157162798204,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,0.0,0.0,0.0,0.0,10,1374.6,1269.7329175453583,1479.4670824546415,104.86708245464166,10,-188.0,-347.0700275896703,-28.92997241032967,159.07002758967033,10,-13.95,-15.535752629462795,-12.364247370537203,1.5857526294627966,10,-0.021495964911759168,-0.02298174420851664,-0.020010185615001695,0.0014857792967574708,10,9.76358288285021,4.208295101532002,15.318870664168418,5.555287781318208,10,self_masking_gaussian_preserving,0.3
target_restriction_of_global,random_regular_d2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.010000000000000031,-0.02151834048045486,0.0015183404804547974,0.011518340480454829,10,0.0,0.0,0.0,0.0,10,-0.005999999999999972,-0.012911004288272817,0.0009110042882728726,0.006911004288272845,10,-0.029999999999999992,-0.06455502144136435,0.004555021441364375,0.03455502144136437,10,0.030000000000000006,-0.004555021441364382,0.0645550214413644,0.03455502144136439,10,0.0,0.0,0.0,0.0,10,1398.5,1338.4268179938713,1458.5731820061287,60.07318200612861,10,-60.8,-167.6004409086575,46.00044090865751,106.8004409086575,10,-15.8,-16.855673342639165,-14.744326657360839,1.0556733426391622,10,-0.02178159201697922,-0.022801410814880612,-0.020761773219077826,0.0010198187979013932,10,8.38232285801006,2.3894519173529742,14.375193798667144,5.9928709406570855,10,self_masking_logistic_population,0.3
target_restriction_of_global,small_world_k2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.07000000000000003,-0.09963382179030611,-0.04036617820969396,0.029633821790306075,10,0.0,0.0,0.0,0.0,10,-0.04333333333333332,-0.06190609929055084,-0.024760567376115802,0.01857276595721752,10,-0.19,-0.26872538050313577,-0.11127461949686426,0.07872538050313574,10,0.19,0.11127461949686426,0.26872538050313577,0.07872538050313574,10,0.0,0.0,0.0,0.0,10,402.3,327.90360783928253,476.6963921607175,74.39639216071747,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,2.0709352674500816,0.36044891969001314,3.7814216152101503,1.7104863477600685,10,complete,0.0
target_restriction_of_global,small_world_k2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.016666666666666684,-0.03984006503533513,0.0065067317020017605,0.023173398368668444,10,0.0,0.0,0.0,0.0,10,-0.009999999999999976,-0.02390403902120102,0.0039040390212010667,0.013904039021201043,10,-0.05,-0.11952019510600533,0.01952019510600532,0.06952019510600532,10,0.05,-0.019520195106005292,0.1195201951060053,0.0695201951060053,10,0.0,0.0,0.0,0.0,10,282.2,229.00236559443934,335.39763440556067,53.19763440556065,10,-6.8,-18.910935844802193,5.310935844802192,12.110935844802192,10,-13.6,-20.0267208618136,-7.173279138186397,6.426720861813602,10,-0.0126919706423956,-0.014545334871399154,-0.010838606413392047,0.0018533642290035528,10,1.759381518720015,-0.2466394086514565,3.7654024460914863,2.0060209273714715,10,self_masking_gaussian_preserving,0.3
target_restriction_of_global,small_world_k2,50,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0033333333333333435,-0.010873857209327382,0.004207190542660695,0.007540523875994038,10,0.0,0.0,0.0,0.0,10,-0.0019999999999999905,-0.006524314325596379,0.0025243143255963977,0.004524314325596388,10,-0.009999999999999998,-0.03262157162798204,0.012621571627982043,0.02262157162798204,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,0.0,0.0,0.0,0.0,10,292.7,266.3447094132252,319.0552905867748,26.355290586774803,10,-15.4,-35.08408948899683,4.284089488996829,19.68408948899683,10,-13.9,-17.980949355851806,-9.819050644148197,4.0809493558518035,10,-0.013197374602805633,-0.014265215894461714,-0.012129533311149552,0.0010678412916560805,10,2.164269603329899,0.3962862525316506,3.9322529541281472,1.7679833507982483,10,self_masking_logistic_population,0.3
target_restriction_of_global,small_world_k2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.07200000000000002,-0.10551459145354364,-0.0384854085464564,0.03351459145354362,10,0.0,0.0,0.0,0.0,10,-0.04553968253968253,-0.06721175702843273,-0.023867608050932337,0.021672074488750196,10,-0.2,-0.28922068171349635,-0.1107793182865037,0.08922068171349631,10,0.23000000000000004,0.1285526266543935,0.3314473733456066,0.10144737334560656,10,0.0,0.0,0.0,0.0,10,2587.4,2359.5098986920875,2815.2901013079127,227.8901013079127,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,17.31166851075974,11.762933306842175,22.860403714677307,5.548735203917565,10,complete,0.0
target_restriction_of_global,small_world_k2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.0033333333333333435,-0.010873857209327382,0.004207190542660695,0.007540523875994038,10,0.0,0.0,0.0,0.0,10,-0.0019999999999999905,-0.006524314325596379,0.0025243143255963977,0.004524314325596388,10,-0.009999999999999998,-0.03262157162798204,0.012621571627982043,0.02262157162798204,10,0.01,-0.012621571627982045,0.03262157162798204,0.022621571627982045,10,0.0,0.0,0.0,0.0,10,1560.3,1474.3346875587777,1646.2653124412222,85.96531244122222,10,-33.8,-99.95648444538897,32.35648444538897,66.15648444538897,10,-17.35,-19.212753608854026,-15.487246391145975,1.8627536088540257,10,-0.021458206609805207,-0.02249195527900469,-0.020424457940605725,0.0010337486691994833,10,10.88184304091971,7.993022502906773,13.770663578932648,2.8888205380129373,10,self_masking_gaussian_preserving,0.3
target_restriction_of_global,small_world_k2,100,1.0,,fixed_005_minus_n_inverse_half,n_inverse_half,fixed_005,10,-0.006666666666666687,-0.016720698501325404,0.0033873651679920316,0.010054031834658719,10,0.0,0.0,0.0,0.0,10,-0.003999999999999981,-0.010032419100795165,0.0020324191007952026,0.006032419100795184,10,-0.019999999999999997,-0.05016209550397605,0.010162095503976058,0.030162095503976055,10,0.02,-0.010162095503976062,0.05016209550397606,0.030162095503976062,10,0.0,0.0,0.0,0.0,10,1473.7,1363.3648191037282,1584.0351808962719,110.33518089627188,10,-3.2,-10.438902920954256,4.038902920954255,7.2389029209542555,10,-18.05,-20.13185384026596,-15.968146159734042,2.0818538402659588,10,-0.020653092041817443,-0.021431081123150373,-0.019875102960484513,0.000777989081332931,10,11.659603107489886,7.018876856975994,16.30032935800378,4.640726250513892,10,self_masking_logistic_population,0.3
